,Uncet
22/08/1930,6.708305875
23/08/1930,6.710702086
25/08/1930,6.714181029
26/08/1930,6.71219683
27/08/1930,6.707781271
28/08/1930,6.711895103
29/08/1930,6.711288863
02/09/1930,6.714714402
03/09/1930,6.718310946
04/09/1930,6.726090264
05/09/1930,6.731719229
06/09/1930,6.740564229
08/09/1930,6.754065782
09/09/1930,6.764626766
10/09/1930,6.779864955
11/09/1930,6.79297707
12/09/1930,6.803361665
13/09/1930,6.8187556
15/09/1930,6.839614374
16/09/1930,6.85126627
17/09/1930,6.869416015
18/09/1930,6.884148777
19/09/1930,6.901193299
20/09/1930,6.915540777
22/09/1930,6.925960122
23/09/1930,6.942682913
24/09/1930,6.949565605
25/09/1930,6.948533511
26/09/1930,6.947428948
27/09/1930,6.963963604
29/09/1930,6.973536219
30/09/1930,6.984994852
01/10/1930,7.002584591
02/10/1930,7.016052483
03/10/1930,7.030740932
04/10/1930,7.043303507
06/10/1930,7.055683963
07/10/1930,7.072256537
08/10/1930,7.085628333
09/10/1930,7.089516824
10/10/1930,7.106896874
11/10/1930,7.119459992
14/10/1930,7.132855318
15/10/1930,7.15059271
16/10/1930,7.163625196
17/10/1930,7.16966435
18/10/1930,7.180078324
20/10/1930,7.197810039
21/10/1930,7.210965123
22/10/1930,7.219629138
23/10/1930,7.226837061
24/10/1930,7.2365246
25/10/1930,7.252417486
27/10/1930,7.260560396
28/10/1930,7.27223386
29/10/1930,7.277626931
30/10/1930,7.289725697
31/10/1930,7.301627002
01/11/1930,7.314364867
03/11/1930,7.316823402
05/11/1930,7.321095481
06/11/1930,7.336032377
07/11/1930,7.349602632
08/11/1930,7.353450589
10/11/1930,7.363911154
11/11/1930,7.370379248
12/11/1930,7.377325181
13/11/1930,7.384901322
14/11/1930,7.398554429
15/11/1930,7.405140832
17/11/1930,7.420809477
18/11/1930,7.423531549
19/11/1930,7.432671083
20/11/1930,7.449159702
21/11/1930,7.462219113
22/11/1930,7.479705403
24/11/1930,7.498507064
25/11/1930,7.508737594
26/11/1930,7.522067465
28/11/1930,7.529437716
29/11/1930,7.550250408
01/12/1930,7.569505696
02/12/1930,7.579111252
03/12/1930,7.596639471
04/12/1930,7.599215118
05/12/1930,7.612750588
06/12/1930,7.61665783
08/12/1930,7.62270609
09/12/1930,7.618708161
10/12/1930,7.622188681
11/12/1930,7.620327606
12/12/1930,7.613859306
13/12/1930,7.615153649
15/12/1930,7.603608782
16/12/1930,7.594114083
17/12/1930,7.595653202
18/12/1930,7.592037673
19/12/1930,7.584965951
20/12/1930,7.595193685
22/12/1930,7.587764855
23/12/1930,7.578900828
24/12/1930,7.575046949
26/12/1930,7.567953911
27/12/1930,7.56594806
29/12/1930,7.557186452
30/12/1930,7.544424982
31/12/1930,7.532414942
02/01/1931,7.53576426
03/01/1931,7.543429535
05/01/1931,7.53787913
06/01/1931,7.539879475
07/01/1931,7.532746794
08/01/1931,7.524619561
09/01/1931,7.53114045
10/01/1931,7.529557245
12/01/1931,7.53552167
13/01/1931,7.523601645
14/01/1931,7.526743293
15/01/1931,7.518505529
16/01/1931,7.504414956
17/01/1931,7.497047047
19/01/1931,7.48931488
20/01/1931,7.477234899
21/01/1931,7.470426247
22/01/1931,7.454313313
23/01/1931,7.440354499
24/01/1931,7.421932812
26/01/1931,7.411742991
27/01/1931,7.395625595
28/01/1931,7.384425997
29/01/1931,7.373551953
30/01/1931,7.362948664
31/01/1931,7.350794428
02/02/1931,7.341718928
03/02/1931,7.323791559
04/02/1931,7.306985383
05/02/1931,7.281628228
06/02/1931,7.264171295
07/02/1931,7.242250695
09/02/1931,7.231620137
10/02/1931,7.224428362
11/02/1931,7.221221847
13/02/1931,7.222293935
14/02/1931,7.23055253
16/02/1931,7.22196674
17/02/1931,7.224663344
18/02/1931,7.226829381
19/02/1931,7.232512328
20/02/1931,7.236208827
21/02/1931,7.230843711
24/02/1931,7.22750883
25/02/1931,7.231944079
26/02/1931,7.233578666
27/02/1931,7.23095765
28/02/1931,7.239023791
02/03/1931,7.236769043
03/03/1931,7.239290992
04/03/1931,7.237007927
05/03/1931,7.235616424
06/03/1931,7.235775894
07/03/1931,7.230790416
09/03/1931,7.225952534
10/03/1931,7.216972657
11/03/1931,7.231961772
12/03/1931,7.248758106
13/03/1931,7.25702369
14/03/1931,7.26525268
16/03/1931,7.263907141
17/03/1931,7.268190519
18/03/1931,7.266549538
19/03/1931,7.276255168
20/03/1931,7.291226138
21/03/1931,7.28547799
23/03/1931,7.290709163
24/03/1931,7.302781161
25/03/1931,7.305392021
26/03/1931,7.309524232
27/03/1931,7.317400124
28/03/1931,7.325942983
30/03/1931,7.332269538
31/03/1931,7.348707559
01/04/1931,7.358091968
02/04/1931,7.374393197
04/04/1931,7.381632931
06/04/1931,7.394236186
07/04/1931,7.399677017
08/04/1931,7.415894766
09/04/1931,7.410673228
10/04/1931,7.416163332
11/04/1931,7.418681196
13/04/1931,7.424842741
14/04/1931,7.422568824
15/04/1931,7.426086538
16/04/1931,7.434453658
17/04/1931,7.441103064
18/04/1931,7.454888909
20/04/1931,7.467885425
21/04/1931,7.475006635
22/04/1931,7.481758571
23/04/1931,7.490635072
24/04/1931,7.499685775
25/04/1931,7.508568781
27/04/1931,7.511552869
28/04/1931,7.519178602
29/04/1931,7.525246471
30/04/1931,7.531039219
01/05/1931,7.54494456
02/05/1931,7.566772155
04/05/1931,7.575272193
05/05/1931,7.583116411
06/05/1931,7.580225073
07/05/1931,7.588035651
08/05/1931,7.59625002
09/05/1931,7.604431315
11/05/1931,7.604493524
12/05/1931,7.616740058
13/05/1931,7.625643657
14/05/1931,7.631343171
15/05/1931,7.636602414
16/05/1931,7.637922853
18/05/1931,7.631036528
19/05/1931,7.643553926
20/05/1931,7.648848623
21/05/1931,7.654488878
22/05/1931,7.665179848
23/05/1931,7.663746079
25/05/1931,7.663993084
26/05/1931,7.666694647
27/05/1931,7.669519607
28/05/1931,7.655699778
29/05/1931,7.653560548
01/06/1931,7.651342907
02/06/1931,7.649443945
03/06/1931,7.641686845
04/06/1931,7.623136577
05/06/1931,7.624417637
06/06/1931,7.619874687
08/06/1931,7.609677648
09/06/1931,7.607545672
10/06/1931,7.602192397
11/06/1931,7.599097048
12/06/1931,7.600243187
13/06/1931,7.596207481
15/06/1931,7.588494559
16/06/1931,7.581307542
17/06/1931,7.563281767
18/06/1931,7.549171112
19/06/1931,7.536497579
20/06/1931,7.51740665
22/06/1931,7.502647075
23/06/1931,7.491259263
24/06/1931,7.47017823
25/06/1931,7.465868615
26/06/1931,7.458855094
27/06/1931,7.45301474
29/06/1931,7.442094324
30/06/1931,7.428372369
01/07/1931,7.419163903
02/07/1931,7.417521241
03/07/1931,7.413368773
06/07/1931,7.402746437
07/07/1931,7.400551355
08/07/1931,7.384653447
09/07/1931,7.382293689
10/07/1931,7.376057018
11/07/1931,7.358622722
13/07/1931,7.345542378
14/07/1931,7.338857931
15/07/1931,7.328100356
16/07/1931,7.31194
17/07/1931,7.307871389
18/07/1931,7.300476323
20/07/1931,7.286830434
21/07/1931,7.272828821
22/07/1931,7.267671553
23/07/1931,7.255787509
24/07/1931,7.257419721
25/07/1931,7.258589115
27/07/1931,7.251835174
28/07/1931,7.239017983
29/07/1931,7.239986431
30/07/1931,7.249889157
31/07/1931,7.250631329
01/08/1931,7.247356473
03/08/1931,7.244177639
04/08/1931,7.242233021
05/08/1931,7.236985752
06/08/1931,7.230490253
07/08/1931,7.224126308
08/08/1931,7.226710744
10/08/1931,7.228638928
11/08/1931,7.227580803
12/08/1931,7.227677426
13/08/1931,7.22139446
14/08/1931,7.215837721
15/08/1931,7.216401468
17/08/1931,7.217734172
18/08/1931,7.236551081
19/08/1931,7.252091746
20/08/1931,7.263949738
21/08/1931,7.267776389
22/08/1931,7.293419326
24/08/1931,7.302895739
25/08/1931,7.332185958
26/08/1931,7.341363269
27/08/1931,7.348874132
28/08/1931,7.366385808
29/08/1931,7.382500176
31/08/1931,7.400395467
01/09/1931,7.410627986
02/09/1931,7.425864466
03/09/1931,7.439812684
04/09/1931,7.44925767
08/09/1931,7.455581875
09/09/1931,7.470684753
10/09/1931,7.481676004
11/09/1931,7.50014713
12/09/1931,7.514743505
14/09/1931,7.514350108
15/09/1931,7.506141866
16/09/1931,7.520298351
17/09/1931,7.529733532
18/09/1931,7.544239037
19/09/1931,7.54060597
21/09/1931,7.539655777
22/09/1931,7.547433546
23/09/1931,7.561473592
24/09/1931,7.589591814
25/09/1931,7.615841732
26/09/1931,7.62880737
28/09/1931,7.652038889
29/09/1931,7.668069962
30/09/1931,7.677590272
01/10/1931,7.691143753
02/10/1931,7.691336167
03/10/1931,7.691434626
05/10/1931,7.698141896
06/10/1931,7.718489003
07/10/1931,7.751622169
08/10/1931,7.78638807
09/10/1931,7.808048072
10/10/1931,7.830969083
13/10/1931,7.851088221
14/10/1931,7.858837666
15/10/1931,7.875644852
16/10/1931,7.887030505
17/10/1931,7.902222913
19/10/1931,7.921537293
20/10/1931,7.927774817
21/10/1931,7.944086453
22/10/1931,7.955657935
23/10/1931,7.979302579
24/10/1931,7.995202706
26/10/1931,8.006772105
27/10/1931,8.011048349
28/10/1931,8.012729312
29/10/1931,8.020190071
30/10/1931,8.023354178
31/10/1931,8.031593619
02/11/1931,8.040250381
04/11/1931,8.051577702
05/11/1931,8.064772001
06/11/1931,8.075710816
07/11/1931,8.080499779
09/11/1931,8.093403026
10/11/1931,8.106989158
11/11/1931,8.123639901
12/11/1931,8.129107573
13/11/1931,8.145380771
14/11/1931,8.169300919
16/11/1931,8.185090703
17/11/1931,8.198401613
18/11/1931,8.217289613
19/11/1931,8.231946797
20/11/1931,8.25381155
21/11/1931,8.277140141
23/11/1931,8.289952819
24/11/1931,8.301575898
25/11/1931,8.316562582
27/11/1931,8.323665065
28/11/1931,8.340772987
30/11/1931,8.360034078
01/12/1931,8.382011485
02/12/1931,8.396147877
03/12/1931,8.408004108
04/12/1931,8.420791886
05/12/1931,8.433247576
07/12/1931,8.43929229
08/12/1931,8.446758581
09/12/1931,8.455605286
10/12/1931,8.454569046
11/12/1931,8.45920457
12/12/1931,8.463569716
14/12/1931,8.458298908
15/12/1931,8.473169193
16/12/1931,8.485031372
17/12/1931,8.490394162
18/12/1931,8.498966839
19/12/1931,8.502033109
21/12/1931,8.514679396
22/12/1931,8.518582507
23/12/1931,8.509654479
24/12/1931,8.513799083
28/12/1931,8.52090758
29/12/1931,8.523252468
30/12/1931,8.513624357
31/12/1931,8.503863697
02/01/1932,8.498674365
04/01/1932,8.501008391
05/01/1932,8.499027126
06/01/1932,8.497202974
07/01/1932,8.485082843
08/01/1932,8.489326432
09/01/1932,8.479061661
11/01/1932,8.468313057
12/01/1932,8.453132495
13/01/1932,8.441393978
14/01/1932,8.427831483
15/01/1932,8.425081831
16/01/1932,8.415277073
18/01/1932,8.393358296
19/01/1932,8.387192743
20/01/1932,8.374677078
21/01/1932,8.363817747
22/01/1932,8.346135625
23/01/1932,8.33682671
25/01/1932,8.323777657
26/01/1932,8.306827357
27/01/1932,8.283874717
28/01/1932,8.261836718
29/01/1932,8.238091306
30/01/1932,8.218093456
01/02/1932,8.204013947
02/02/1932,8.191603478
03/02/1932,8.176215443
04/02/1932,8.167565815
05/02/1932,8.143725511
06/02/1932,8.118303134
08/02/1932,8.10006946
09/02/1932,8.082001247
10/02/1932,8.058896926
11/02/1932,8.034936976
13/02/1932,8.009522507
15/02/1932,7.998126374
16/02/1932,7.980033942
17/02/1932,7.963859486
18/02/1932,7.939936808
19/02/1932,7.926371229
20/02/1932,7.910419085
23/02/1932,7.886797149
24/02/1932,7.86811141
25/02/1932,7.860429994
26/02/1932,7.850574126
27/02/1932,7.838601428
29/02/1932,7.828166694
01/03/1932,7.814768671
02/03/1932,7.811242966
03/03/1932,7.792685419
04/03/1932,7.78842284
05/03/1932,7.772740419
07/03/1932,7.764203551
08/03/1932,7.756343143
09/03/1932,7.743425641
10/03/1932,7.734487832
11/03/1932,7.72439718
12/03/1932,7.723157339
14/03/1932,7.718520253
15/03/1932,7.727725173
16/03/1932,7.731696415
17/03/1932,7.733455378
18/03/1932,7.738720106
19/03/1932,7.730329141
21/03/1932,7.730306098
22/03/1932,7.731657142
23/03/1932,7.73339465
24/03/1932,7.733828341
26/03/1932,7.737801695
28/03/1932,7.739430489
29/03/1932,7.731425367
30/03/1932,7.725977168
31/03/1932,7.720694497
01/04/1932,7.715943405
02/04/1932,7.717818893
04/04/1932,7.718557114
05/04/1932,7.716504218
06/04/1932,7.720484868
07/04/1932,7.721350136
08/04/1932,7.720264324
09/04/1932,7.724751178
11/04/1932,7.712192011
12/04/1932,7.706090238
13/04/1932,7.702424876
14/04/1932,7.699721051
15/04/1932,7.689125768
16/04/1932,7.699574809
18/04/1932,7.711182988
19/04/1932,7.716095942
20/04/1932,7.709493597
21/04/1932,7.715619141
22/04/1932,7.723332472
23/04/1932,7.73307557
25/04/1932,7.73703233
26/04/1932,7.739994694
27/04/1932,7.739256098
28/04/1932,7.746725419
29/04/1932,7.756321934
30/04/1932,7.760664051
02/05/1932,7.757018573
03/05/1932,7.75833214
04/05/1932,7.763095869
05/05/1932,7.753796318
06/05/1932,7.758442145
07/05/1932,7.761146836
09/05/1932,7.765078138
10/05/1932,7.772841581
11/05/1932,7.776125572
12/05/1932,7.788090117
13/05/1932,7.795313228
14/05/1932,7.799684242
16/05/1932,7.807266375
17/05/1932,7.809025233
18/05/1932,7.808856236
19/05/1932,7.804022862
20/05/1932,7.796789742
21/05/1932,7.801142249
23/05/1932,7.792565167
24/05/1932,7.788328201
25/05/1932,7.778141052
26/05/1932,7.773411912
27/05/1932,7.762693415
28/05/1932,7.746342233
31/05/1932,7.736880022
01/06/1932,7.722193919
02/06/1932,7.706600001
03/06/1932,7.705896526
04/06/1932,7.702254455
06/06/1932,7.711786893
07/06/1932,7.71983307
08/06/1932,7.720634258
09/06/1932,7.726523482
10/06/1932,7.736336047
11/06/1932,7.747762618
13/06/1932,7.755882367
14/06/1932,7.759212954
15/06/1932,7.760917044
16/06/1932,7.761694322
17/06/1932,7.761783209
18/06/1932,7.76089511
20/06/1932,7.762775588
21/06/1932,7.756562553
22/06/1932,7.74385137
23/06/1932,7.738336583
24/06/1932,7.739245061
25/06/1932,7.734364334
27/06/1932,7.72372767
28/06/1932,7.715434307
29/06/1932,7.696497151
30/06/1932,7.696928968
01/07/1932,7.686102138
05/07/1932,7.675958288
06/07/1932,7.668014819
07/07/1932,7.671665027
08/07/1932,7.672773864
09/07/1932,7.669328858
11/07/1932,7.659176284
12/07/1932,7.64613963
13/07/1932,7.631804015
14/07/1932,7.621621344
15/07/1932,7.608563477
16/07/1932,7.601637173
18/07/1932,7.587823493
19/07/1932,7.588027731
20/07/1932,7.578389898
21/07/1932,7.564535255
22/07/1932,7.560508208
23/07/1932,7.549722149
25/07/1932,7.541330183
26/07/1932,7.523923561
27/07/1932,7.517553969
28/07/1932,7.506458634
29/07/1932,7.500070151
30/07/1932,7.502003806
01/08/1932,7.487893382
02/08/1932,7.479021689
03/08/1932,7.462406017
04/08/1932,7.447623865
05/08/1932,7.429456075
06/08/1932,7.417939952
08/08/1932,7.400640071
09/08/1932,7.383876181
10/08/1932,7.375236546
11/08/1932,7.357864433
12/08/1932,7.3516178
13/08/1932,7.351419066
15/08/1932,7.344239343
16/08/1932,7.337383243
17/08/1932,7.328663153
18/08/1932,7.326169257
19/08/1932,7.323483233
20/08/1932,7.312681468
22/08/1932,7.30784459
23/08/1932,7.293738498
24/08/1932,7.273536646
25/08/1932,7.25067666
26/08/1932,7.22788011
27/08/1932,7.20572187
29/08/1932,7.186672466
30/08/1932,7.168125377
31/08/1932,7.150030086
01/09/1932,7.126118063
02/09/1932,7.121192179
03/09/1932,7.105839642
06/09/1932,7.081843636
07/09/1932,7.062263907
08/09/1932,7.051999295
09/09/1932,7.031958967
10/09/1932,7.015807114
12/09/1932,6.997572224
13/09/1932,6.982429156
14/09/1932,6.967067378
15/09/1932,6.950991561
16/09/1932,6.93392249
17/09/1932,6.922337779
19/09/1932,6.90776125
20/09/1932,6.89024296
21/09/1932,6.876950478
22/09/1932,6.869748485
23/09/1932,6.859188148
24/09/1932,6.851374097
26/09/1932,6.832127051
27/09/1932,6.825015048
28/09/1932,6.810178473
29/09/1932,6.797812571
30/09/1932,6.782841283
01/10/1932,6.760782103
03/10/1932,6.743320304
04/10/1932,6.722660308
05/10/1932,6.702571001
06/10/1932,6.686166716
07/10/1932,6.667138077
08/10/1932,6.653923182
10/10/1932,6.64053272
11/10/1932,6.637302838
13/10/1932,6.635157096
14/10/1932,6.630199142
15/10/1932,6.625951504
17/10/1932,6.617882729
18/10/1932,6.603236764
19/10/1932,6.59748857
20/10/1932,6.594707735
21/10/1932,6.578282994
22/10/1932,6.567600134
24/10/1932,6.566587854
25/10/1932,6.559868145
26/10/1932,6.554174259
27/10/1932,6.54302226
28/10/1932,6.534261216
29/10/1932,6.537051122
31/10/1932,6.53310887
01/11/1932,6.529611688
02/11/1932,6.524736793
03/11/1932,6.528292793
04/11/1932,6.529457238
05/11/1932,6.532212707
07/11/1932,6.533513418
09/11/1932,6.534842553
10/11/1932,6.53805594
11/11/1932,6.529151787
12/11/1932,6.527230318
14/11/1932,6.527307595
15/11/1932,6.539115415
16/11/1932,6.547267808
17/11/1932,6.552715692
18/11/1932,6.555197561
19/11/1932,6.554369046
21/11/1932,6.553239474
22/11/1932,6.558340587
23/11/1932,6.561662076
25/11/1932,6.572259594
26/11/1932,6.581433038
28/11/1932,6.579874254
29/11/1932,6.587353371
30/11/1932,6.592469016
01/12/1932,6.598900502
02/12/1932,6.603581177
03/12/1932,6.607437878
05/12/1932,6.609916978
06/12/1932,6.615784564
07/12/1932,6.624946284
08/12/1932,6.632478845
09/12/1932,6.642738344
10/12/1932,6.646391778
12/12/1932,6.649867882
13/12/1932,6.651537544
14/12/1932,6.651450219
15/12/1932,6.649322051
16/12/1932,6.65261512
17/12/1932,6.660482261
19/12/1932,6.655693934
20/12/1932,6.657447256
21/12/1932,6.66260416
22/12/1932,6.657044842
23/12/1932,6.656543898
24/12/1932,6.659714014
27/12/1932,6.665660327
28/12/1932,6.669651297
29/12/1932,6.677187328
30/12/1932,6.68933354
31/12/1932,6.70324565
03/01/1933,6.71700292
04/01/1933,6.728770112
05/01/1933,6.737342182
06/01/1933,6.750529303
09/01/1933,6.756463161
10/01/1933,6.771542657
11/01/1933,6.785843056
12/01/1933,6.800126357
13/01/1933,6.812758945
14/01/1933,6.825145566
16/01/1933,6.844093637
17/01/1933,6.866754017
18/01/1933,6.878704969
19/01/1933,6.892389857
20/01/1933,6.907025589
21/01/1933,6.924784686
23/01/1933,6.947345806
24/01/1933,6.958278942
25/01/1933,6.966772958
26/01/1933,6.976595506
27/01/1933,6.992523114
28/01/1933,7.003232085
30/01/1933,7.019874255
31/01/1933,7.032900177
01/02/1933,7.042376914
02/02/1933,7.055683217
03/02/1933,7.070642269
04/02/1933,7.083500708
06/02/1933,7.096843362
07/02/1933,7.113561434
08/02/1933,7.128330438
09/02/1933,7.137801824
10/02/1933,7.150487252
11/02/1933,7.15455265
14/02/1933,7.164031564
15/02/1933,7.178627197
16/02/1933,7.193332383
17/02/1933,7.209614335
18/02/1933,7.226728351
20/02/1933,7.235014422
21/02/1933,7.239958255
23/02/1933,7.250955044
24/02/1933,7.254616689
25/02/1933,7.267968571
27/02/1933,7.284392829
28/02/1933,7.302078057
01/03/1933,7.311629719
02/03/1933,7.318658298
03/03/1933,7.320302916
15/03/1933,7.308617153
16/03/1933,7.310701101
17/03/1933,7.336767234
18/03/1933,7.362771808
20/03/1933,7.38270836
21/03/1933,7.413771278
22/03/1933,7.441050612
23/03/1933,7.470890888
24/03/1933,7.487396282
25/03/1933,7.503960672
27/03/1933,7.516910007
28/03/1933,7.523473176
29/03/1933,7.519161244
30/03/1933,7.52861321
31/03/1933,7.534405605
01/04/1933,7.542577145
03/04/1933,7.553257765
04/04/1933,7.554161386
05/04/1933,7.546608959
06/04/1933,7.538877354
07/04/1933,7.536166312
08/04/1933,7.532097439
10/04/1933,7.530752996
11/04/1933,7.532863478
12/04/1933,7.516040964
13/04/1933,7.510767657
15/04/1933,7.505517484
17/04/1933,7.49773184
18/04/1933,7.485167733
19/04/1933,7.455707253
20/04/1933,7.4584195
21/04/1933,7.456453929
22/04/1933,7.459723477
24/04/1933,7.453929517
25/04/1933,7.452708259
26/04/1933,7.444689765
27/04/1933,7.453559002
28/04/1933,7.462204345
29/04/1933,7.458525308
01/05/1933,7.457392892
02/05/1933,7.462542523
03/05/1933,7.449356604
04/05/1933,7.44634604
05/05/1933,7.430555182
06/05/1933,7.4279352
08/05/1933,7.422510032
09/05/1933,7.410985544
10/05/1933,7.417550773
11/05/1933,7.412915922
12/05/1933,7.406714331
13/05/1933,7.400823559
15/05/1933,7.395517537
16/05/1933,7.389508559
17/05/1933,7.395539172
18/05/1933,7.391178222
19/05/1933,7.378606317
20/05/1933,7.375461976
22/05/1933,7.365346916
23/05/1933,7.353699679
24/05/1933,7.351130725
25/05/1933,7.349310338
26/05/1933,7.343903995
27/05/1933,7.328318654
29/05/1933,7.320102448
31/05/1933,7.311573722
01/06/1933,7.299495311
02/06/1933,7.295306928
03/06/1933,7.286511108
05/06/1933,7.2839367
06/06/1933,7.283831991
07/06/1933,7.280222729
08/06/1933,7.266838808
09/06/1933,7.252631306
10/06/1933,7.239039989
12/06/1933,7.226266665
13/06/1933,7.213106791
14/06/1933,7.205716917
15/06/1933,7.194429533
16/06/1933,7.1815954
17/06/1933,7.182558265
19/06/1933,7.186774392
20/06/1933,7.187727045
21/06/1933,7.183030869
22/06/1933,7.187629633
23/06/1933,7.178024377
24/06/1933,7.165980023
26/06/1933,7.16539154
27/06/1933,7.160873286
28/06/1933,7.149966929
29/06/1933,7.160520956
30/06/1933,7.153826743
01/07/1933,7.14577994
03/07/1933,7.14000878
05/07/1933,7.127287093
06/07/1933,7.11751425
07/07/1933,7.110495728
08/07/1933,7.106714171
10/07/1933,7.099223002
11/07/1933,7.087005998
12/07/1933,7.079276833
13/07/1933,7.064654347
14/07/1933,7.056721446
15/07/1933,7.036779099
17/07/1933,7.014043299
18/07/1933,6.992109082
19/07/1933,6.969515514
20/07/1933,6.955101106
21/07/1933,6.941017254
22/07/1933,6.931060161
24/07/1933,6.920016128
25/07/1933,6.92517035
26/07/1933,6.928091807
27/07/1933,6.9274013
28/07/1933,6.924637437
31/07/1933,6.920467222
01/08/1933,6.914424803
02/08/1933,6.901848852
03/08/1933,6.903041551
04/08/1933,6.905500533
07/08/1933,6.904477334
08/08/1933,6.907242668
09/08/1933,6.893914259
10/08/1933,6.889338692
11/08/1933,6.888270944
14/08/1933,6.877739234
15/08/1933,6.865724787
16/08/1933,6.859525041
17/08/1933,6.843033855
18/08/1933,6.839096995
21/08/1933,6.839930653
22/08/1933,6.848280692
23/08/1933,6.839369555
24/08/1933,6.829629827
25/08/1933,6.826004643
